"""#Harvey relief supplies on the way from Pascagoula",Rescue
"""Before giving to hurricane #Harvey",Rescue
"""RT @fema: If you're looking to help out after #Harvey",Rescue
"""RT @ABAPRES: Bread is the staff of life",Non-Rescue
"""#Harvey delayed our Grandparents' Day fun",Non-Rescue
"""RT @MontserratVPEDA: @TXGCALF helping Mrs.Halehma Naseer",Rescue
"""Finally got to fill out application w/ #RedCross #Harvey Good Luck #Houston",Rescue
""".@ExxonMobilBTA &amp; @ExxonMobilbmt begin fuels production",Non-Rescue
"""From @MacintoshFM sticker sales",Rescue
"""RT @ALAIinfo: El huracn #Harvey y los precios de los combustibles en #Per ",Non-Rescue
"""Ppl coming 2gether 2 save 3 trapped.&amp; volunteers",Non-Rescue
"""#Denton #Musician Fed Thousands of #Harvey #Victims in: https://t.co/RUuN1b0NvS",Non-Rescue
"""RT @TCKHomeBuilders: So true! We want to help. When it comes to replacing homes",Rescue
"""Here's to All of my New #Twitter FollowersWill #FollowBack SoonBeen kinda #Busy w/#Harvey",Non-Rescue
"""I can honestly say I am not surprised. During #Harvey my TL was filled with pleas to NOT donate to the RC",Rescue
"""RT @vxflores: On donor tour w @redcross of #Harvey relief sites. On 9/11",Rescue
"""At Relief Society building at #LDS Temple Square. @RedCross rep is explaining response to #Harvey",Non-Rescue
"""#CCOT Win a Survivor Gear Bundle worth over $2",Non-Rescue
"""RT @cbs11jack: #NEW #Dallas residents",Rescue
"""RT @FOBPL: RT ALALibrary """"An additional 10% in matching funds to help school libraries recover from #Harvey. Thanks",Rescue
"""Proud of this little story on pet rescue",Rescue
"""@ananavarro @kiheichic @ChrisCuomo I hear @weatherchannel is afraid to publicly explain the link between #Harvey",Rescue
"""On the road again! @AmeriCorps member Scott",Non-Rescue
"""@RedCross I donated my $$ to you for #Harvey victims",Rescue
"""RT @KofC: Local Knights provide food &amp; shelter",Rescue
"""RT @BmtEnterprise: Bevil Oaks addresses regulations on dumpsters",Non-Rescue
"""RT @NationalService: Looking to help out after #Harvey",Rescue
"""Evan of @CONNCatholics is originally from Houston. In his blog",Non-Rescue
"""#Harvey sent the #energy market into a frenzy",Non-Rescue
"""RT @cisnational: #Harvey may have hit weeks ago",Rescue
"""Houston mayor @SylvesterTurner to immigrants impacted by #harvey: """"Come out of the shadows"""". Seek help city",Rescue
"""RT @SecretarySonny: In #Harvey aftermath",Rescue
"""Mold is taking over in Port Arthur housing complex. Hey #FEMA and #HUD",Rescue
"""RT @SalvationArmyUS: Where donations go - 100% to #Harvey relief efforts: food",Rescue
"""RT @Cyclonebiskit: Per @NWSLakeCharles",Non-Rescue
"""RT @RedCrossMiss: @RedCrossMiss aids MS partners with #Harvey &amp; #Irma evacuees.  Meals",Rescue
"""RT @AllanMargolin: YIKES! #Harvey &amp; #Irma's hideous health threats: Flesh-eating bacteria",Non-Rescue
"""QEP or EPI helping with hurricane clean up? We want to hear from u! DM us your story and u may be featured on our website! #Harvey #Irma""",Rescue
"""@Kevunn @NMEACS Nation should be in the recovery mode ",Rescue
"""RT @StCyrlyMe2: #Beyonc donated $10",Rescue
"""RT @fields_church: Before our team leaves to help with #Harvey relief",Rescue
"""RT @BBKOradio: @BASS_nation RAISING FUNDS TO HELP! #Harvey #Irma Thanks to @TexasGameWarden @FlWildFed DONATE HERE",Rescue
"""Child welfare providers can partner with many agencies to help children before",Rescue
"""RT @DGoldbergWx: Final tally: Over 64"""" of rain in Nederland",Non-Rescue
"""RT @fema: For helpful info on filing your flood insurance claim after #Harvey or #Irma",Rescue
"""I just donated to #hurricane relief #harvey #irma #solidarity #empathy https://t.co/yI7jBLKZqd""",Rescue
"""We are working together @MontgomeryCoMD @MCPS @MCPSEspanol @montgomerycoll @StateMaryland compassionately",Rescue
"""RT @SalArmyNCV: In response to #Hurricanes #Harvey &amp; #Irma",Rescue
"""How to help children who experience disasters like #Harvey",Rescue
"""RT @12NewsNow: GET HELP | FEMA Disaster Recovery Centers now open in Hardin",Non-Rescue
"""@JustinTrudeau @CHCmobile @realdonaldtrump #PUSSYGRABBER inCHIEF said about SUFFERING wartorn #FLOOD prone https://t.co/5r8OZ4cDPF""",Rescue
"""RT @CCLsaltlake: Climate scientist",Non-Rescue
"""To our #students who were in the path of #harvey or #irma",Rescue
"""RT by @kingwoodxyz RT @kelly_carlin: Houston",Non-Rescue
"""RT ALALibrary """"An additional 10% in matching funds to help school libraries recover from #Harvey. Thanks",Rescue
"""RT @azula: Hurricane Katrina was good for dolphins. Will #Irma and #Harvey help them",Rescue
"""#FreddieMac &amp; #FannieMae ffer #Mortgage #Relief for #Harvey &amp; #Irma Hurricane victims. #homeowners #financehelp https://t.co/g9PHAxzAm7""",Rescue
"""Wow! Thanks to everyone who donated items for our kids. STUFFED backpacks",Rescue
"""RT @putkids1st: Yes! Amid #Harvey trauma",Non-Rescue
"""RT @JustinEscamilla: Nothing but respect for the CEO of HEB",Rescue
"""Deadly #storm may prompt #Florida to create #gas reserves",Non-Rescue
"""RT @electgarrick: I know we have a lot going on: #DACA",Non-Rescue
"""@Uverse horrible customer service experience today #Harvey destroyed modem &amp; charged anyways",Rescue
"""Love the sight of mathematicians working in small groups! Feels SO good to be back to normal post #Harvey. Also lov https://t.co/AxSTFkaJ1q""",Non-Rescue
"""Mobile Disaster Recovery Center is open in Katy",Non-Rescue
"""@txvalues Report show today at 12; flooded Texas churches banned from FEMA relief",Rescue
"""RT @JohnPicacio: Score one of my #Loteria Final Drawings and help #Harvey",Rescue
"""Hats off to Chicago Center (ZAU)",Rescue
"""#Harvey relief funds broken down by corporation",Rescue
"""RT @GMA: WATCH: @ddlovato discusses giving back to Houston following #Harvey",Non-Rescue
"""RT @AllHands: #AransasPass residents",Rescue
"""If you or someone you know needs help with demo or rebuilding after #Harvey",Rescue
"""Meanwhile more that 60 cats and dogs rescued after #Harvey now need a home @SNNTV""",Rescue
"""RT @JHGreeneSon: Help us keep the momentum going on our #Harvey Fund. $1750 in 4 days is amazing progress",Rescue
"""RT USDA """"RT SecretarySonny: In many cases in Texas",Non-Rescue
"""RT @SternJD: Virginians brave harm's way: helping in TX",Rescue
"""A great org doing much needed work for #Harvey relief. Thank you",Rescue
"""They so often do come in bunches",Non-Rescue
"""As teams are dispatched elsewhere",Non-Rescue
"""Riveting. wrenching. Unbelievably inspiring. But most of all",Non-Rescue
"""PETA_Latino : RT peta: Retweet to HELP! PETA evacuated these kittens from #TX shelters after #Harvey hit",Non-Rescue
"""@DonorsChoose has helped teachers affected by #Harvey and #Irma get their classrooms ready for students",Rescue
"""Just heard a story on @MPRnews about #Harvey cleanup",Non-Rescue
"""Report: Without official order",Rescue
"""RT @MCG_Health: MCG will be at #TAHP2017 in Houston",Rescue
"""RT @UWGCM: Update: Red Cross Financial Assistance for Hurricane #Harvey New link",Non-Rescue
"""RT @RedCross: As residents return to homes damaged by Hurricanes #Irma and #Harvey",Rescue
"""Before giving to hurricane #Harvey recovery efforts",Rescue
"""#Harvey recovery continues parts flooded #LibertyCounty: https://t.co/Xl5IZNsZAm",Non-Rescue
"""@AGSchneiderman @AltStateDpt Whilst we are helping those impacted recover from #Harvey",Rescue
"""RT @cassi_pollock: 2 @ConawayTX11 staffers hurt in car wreck while in TX for #Harvey. @MillerForTexas",Non-Rescue
"""IRSnews: Under #IRS special program",Rescue
"""RT @zachdennisSMN: On yesterday's FB Live",Non-Rescue
"""Thinking of those affected by Hurricane #Harvey",Non-Rescue
"""RT @MaryGeren: Americans are a compassionate",Non-Rescue
"""Glad to be in Houston to work on #LT8keys and help with #Harvey relief. (@ George Bush Intercontinental Airport) https://t.co/AsAKfE2Eon""",Rescue
"""They offered us their help in the wake of #Harvey and yet",Rescue
"""RT @FBIIndianapolis: #TipTuesday To help after #Harvey and #Irma",Rescue
"""RT @unitedvanlines: After the devastation of #Harvey and #Irma",Non-Rescue
"""@JonLemire @AP So when he promised that $1 million donation for Harvey relief",Rescue
"""RT @catblackfrazier: Impactful morning with #TX delegation",Rescue
"""Amazing day with @TeamRubicon in Houston helping #Harvey victims recover! @chance_lowry @AnitaJanszen https://t.co/5Onz6Dndq6""",Rescue
"""RT @glamourmag: .@Lavernecox is wearing her """"Celebrate Yourself"""" nails collection",Rescue
"""Social Security office reopens in Beaumont",Non-Rescue
"""HUGE benefit concert for #Harvey victims with Willie Nelson",Non-Rescue
"""Sending love to ALL corners of the world today",Non-Rescue
"""Report to donors: ignore the noise",Rescue
"""Northeast side was hit hard by #Harvey. Plz join me",Non-Rescue
"""RT @SecretaryCarson: Yesterday it was great to see",Rescue
"""Mexico was one of the first nations to offer direct aid in response to #Harvey but DJT never acknowledged or respon https://t.co/ArDQmXzVaK""",Rescue
"""RT @CUPharmacy: @uchealth nurse",Rescue
"""RT @hydroottawa: Proud of our employees headed to #Atlanta",Rescue
"""500 books donated to #HISD students affected by #Harvey by @BarbaraBushFdn",Rescue
""".@speakeryan will be in Friendswood tomorrow morning. He'll do some volunteer work and have a press conference. #galvnews #harvey""",Non-Rescue
"""RT @ErnestPrayers: A nation in shame",Non-Rescue
"""RT @mosaik_blog: Darf man Tragdien wie #Harvey und #Irma politisieren? Ja",Non-Rescue
"""RT @GMA: WATCH: Police officers rescue animals stranded at a flooded shelter in Hankamer",Rescue
"""Even if they put a mannequin in a suit with a sticker ~&gt; #Harvey",Non-Rescue
"""A long hard week of mucking out houses after hurricane #Harvey",Rescue
"""RT @RepGeneGreen: If you have questions about #Harvey disaster recovery or insurance claims",Rescue
"""Before @Glenn_Hegar &amp; @rossramsey chat @ 145",Non-Rescue
"""RT @SBA_Wisconsin: As @SBAgov helps w/ #Harvey &amp; #Irma recovery &amp; SE WI flooding",Rescue
"""Want to work at Dollar General? We're #hiring in #Harvey",Non-Rescue
"""McKinnis challenges anglers to help with hurricane relief https://t.co/DoaFJDbnPy #irma #harvey #hurricanerelief #basslive @bass_nation""",Rescue
"""I've visited many areas in #TX that have been impacted by #Harvey",Non-Rescue
"""RT @LGBTProgress: Want to help communities rebuild after #Harvey and #Irma? Support these orgs",Rescue
"""@GuntherEagleman @WattzzD @pumadude8888 @nytimes Right",Rescue
"""In 3 wks 8 major events #Harvey #Irma #Jose #MexicoQuake #MexicoCityearthquake #CAFires #Maria #FloodsAsia + small EQ's in LA",Non-Rescue
"""#Harvey #HoustonFlood #HoustonStrong #TXwx https://t.co/3Xnhkugji2""",Non-Rescue
"""RT @cbs11jack: #NEW @CityOfDallas Mayor @Mike_Rawlings says 221 #Harvey evacuees will stay at Tommie Allen Rec Ctr",Non-Rescue
"""RT @cyclone_cowgirl: @FLSERT @Kaidinn When #Harvey first hit",Rescue
"""In-kind push-to-curb services are one of our specialties. Thank you for giving us the opportunity to serve (and swe https://t.co/R2RlWYBvHi""",Non-Rescue
"""@AIia_Bhatt That makes me vomit! When Federal help is needed",Rescue
"""Thank you Victoria Rotary Club for donating $3",Rescue
"""@Alt_Spicerlies Perhaps it's something #Harvey &amp;/or #Irma said (did)???""",Rescue
"""RT @VanderbiltNurse: Electronic &amp; cloud-based communication helped providers deliver care before",Rescue
"""Helping others help others.  Thank you for all you've done+continue to do",Rescue
"""#climagt RT @chrisdolcewx: The big 3 of 2017 making U.S. landfall at Category 4 strength. #Maria",Non-Rescue
"""RT @redcrossny: #ICYMI: $45mill in #Harvey aid to 100k households",Rescue
"""RT @UMC_UMCOR: If your church is taking up an UMCOR offering for #Irma or #Harvey",Rescue
"""Let's not forget #harvey relief is needed and will continue to be needed for a long while! @_SBTC @DR_SBTC #dowork https://t.co/jEyYIF6hAP""",Rescue
"""Please consider donating &amp; sharing our cause with your followers. BBB Accredited Donation Link: https://t.co/H1XXvSKlh0""",Rescue
"""RT @abc13houston: Millions donated for #Harvey relief",Rescue
"""Texas has sprayed for mosquitos over 2.4 million acres in the #Harvey aftermath",Rescue
"""After #Harvey our first responders and volunteers have worked tirelessly to help Texans in need. Honored to serve a https://t.co/KgOWKnDXd5""",Rescue
"""Looks the same in Port Aransas/Rockport",Non-Rescue
"""RT @RedCross: Dozens of #shelters are opening along the path of Hurricane #Harvey. To find a location",Non-Rescue
"""RT @SenTedCruz: .@wfaachannel8: Today @SpeakerRyan",Rescue
"""If you are in an impacted area of #hurricane #Harvey and have any questions or concerns about your loan",Rescue
"""RT @GlblCtzn: What do Spider-Man",Rescue
"""'They should know that people 400 miles away",Non-Rescue
"""RT @PremiosJuventud: Maana a las 7PM/6C/4PAC nete para ayudar a las vctimas de #Harvey",Non-Rescue
"""Houston! In support of #Harvey relief efforts",Rescue
"""RT @MayorAdler: Mega Relief: 3",Rescue
""".@NationalVOAD has a page for current disasters (#Harvey",Rescue
"""RT @askrtk: When Natural Disaster Strikes",Non-Rescue
"""@EPA won't be around long. Here's #HR861 the bill to terminate it",Non-Rescue
"""#Houston housing officials draw ire for evicting elderly residents | @brandonformby has the story: https://t.co/rx2uMzojgz""",Non-Rescue
"""RT @cbs11jack: #NEW #Dallas plans to help #Houston remove #Harvey debris. If approved by city council",Rescue
"""HELP #HARVEY ANIMALS AUCTION  Ukulele used/signed by @GraceVanderWaal benefits @austinpetsalive  NOW at $15",Non-Rescue
"""RT @politicalHEDGE: Remember This?#Harveys toll: 30",Rescue
"""RT @lovinghouston: As #Houston looks to rebuild after #Harvey",Rescue
"""Encouraged to see how SLPs have come together in the aftermath of #Harvey to support one another. @TSHAtweets https://t.co/s3mnbllenO""",Non-Rescue
"""One hundred #Harvey evacuees have decided to live in Dallas permanently",Rescue
"""We need your help collecting dance shoes and outfits from toddler to teen! #harvey #hope Dance- jazz",Rescue
"""House Pub Ed Chairman @DanHuberty on #Harvey challenges: Lives lost",Non-Rescue
"""RT @MelangeCreperie: Lots of libraries were damaged in #Harvey",Rescue
"""Recovery from Harvey is still going on",Non-Rescue
"""RT @ChristiCraddick: Since #Harvey",Rescue
"""@fema extends its TSA program for #Harvey survivors. More here",Non-Rescue
"""LGBTQ #Harvey Relief Continues with T.R.U.T.H. Project Event",Rescue
"""A look back at the rainfall from Hurricane #Harvey. Thanks",Non-Rescue
"""RT @hcphtx: As we continue to recover from #Harvey",Rescue
"""@judiehaynes ICYMI: Interview during aftermath of #Harvey. Hope it helps others: https://t.co/ITl3TPoltb #ellchat https://t.co/eO3KAHcgex""",Rescue
"""RT @FeedingAmerica: See the impact of #Harvey in Houston",Rescue
"""Horrible!  Do what you can folks! ",Non-Rescue
"""statesman: We need to stay united. Because",Rescue
"""RT @morgenmagazin: Wiederaufbau nach #Harvey: Weil die Fluten in #Houston teils verseucht waren",Non-Rescue
"""@TXGCALF helping Mrs.Halehma Naseer",Rescue
"""#JessHilarious #Roasts #blacchyna #cubagoodingjr #fans #issarae",Non-Rescue
"""MUST LISTENThis podcast w/@jeffschlegel for #smem grassroots response integrating w/ gov. #Harvey https://t.co/iIEtA20SRx""",Non-Rescue
"""Doosan Bobcat font le don de $325",Rescue
"""Utility workers from across the country are crucial for relief",Rescue
"""My friends escaped here holding onto an overturned boat &amp; lost everything",Non-Rescue
"""Calling All @WorldCares team leads. Learn how you can help #Harvey #Irma survivors &amp; volunteers Friday",Rescue
"""RT @BayInformed: ICYMI: URI Professor Talks Hurricane #Harvey",Non-Rescue
"""Cleaned out flooded homes w/members of the Texas Delegation. Despite #Harveys devastation",Non-Rescue
"""How to help those hurt by #Harvey",Rescue
"""RT @KofC: Hurricane #Harvey victims still need help! Stand with Texas",Rescue
"""so after #mexico sent (their best) people to help us with #Harvey and #irma",Rescue
""".@HoustonChron's #BBQStateofMind podcast is back",Rescue
"""RT @WhiteHouse: If you were affected by #Harvey",Non-Rescue
"""LiveOakBank: RT SBAgov: To help after #Harvey &amp; #Irma",Rescue
"""Was your business affected by #Harvey or #Irma? If your communications devices were compromised",Rescue
"""RT @NY1: After #Irma and #Harvey",Rescue
"""Love this! @IHWSH_TX helping #houston #women overcome #pinktax",Rescue
"""Groups: #Harvey #Recovery Must Serve #Vulnerable #Victims",Non-Rescue
"""Willie kicking things off at the #Harvey #TexasStrong concert.  #ATX https://t.co/7QhVJEh2sv""",Non-Rescue
"""RT @SecretarySonny: As Puerto Rico suffers from #HurricaneMaria",Rescue
"""RT @obwandiyag: #MarcChing """"Some of the animals that were left had been rescued",Rescue
"""RT @TXMilitary: #PhotosFromTheField We're here",Non-Rescue
"""Here's how @TexasTribune is covering the aftermath of Hurricane #Harvey",Rescue
"""RT @pensforpals: We need your help collecting dance shoes and outfits from toddler to teen! #harvey #hope Dance- jazz",Rescue
"""#expedia #harvey it's amazing when you need help",Rescue
"""Grabbing @PAYUSA donations from @Microsoft at Lenox for #Harvey relief. #TexasStrong #MondayMotivaton https://t.co/0MZ3ym1MKm""",Rescue
"""RT @grant_gilmore: After #Harvey",Non-Rescue
"""RT @Travon: When Trump said """"build a wall"""" in Texas",Rescue
"""#Americares partnered w Triangle Area Network &amp; Envolve Vision Van = free #tetanusshots",Rescue
"""RT @CharityDefense: w/o @RedCross",Rescue
"""@SamMartin_6 From here in Houston",Rescue
"""RT @EJinAction: 1/2 - My thoughts &amp; 's are with all impacted by these storms",Non-Rescue
"""RT @terracecrawford: Get this Bundle ($750 in Resources",Rescue
"""#Nurse of the Week: Ashley Apple",Non-Rescue
"""The Shock Doctrine addresses this-how victims get exploited after a disaster",Non-Rescue
"""RT @BillyForney3: A huge thanks to the @NWSHouston staff who worked tirelessly to keep our area informed",Non-Rescue
"""RT @SgtRangerLTW: This is what I love to see. On behalf of all the animals who've fallen victim in this",Non-Rescue
"""It never does happen. Not after 9/11",Rescue
"""Mortgage lenders like Cornerstone Home Lending",Rescue
"""RT @KyleFirstBook: We've launched https://t.co/qpo28RS7wQ to help bring #books",Rescue
"""RT @EsriWAMEA: Mapping storms like #Harvey and #Irma to plan rescue efforts",Rescue
"""Three Category 4 hurricanes have made a U.S. landfall in 2017",Non-Rescue
"""RT @ExtremeStorms: Feet dry MIA. On the climb out from SJU you could see massive storm surge impact on north shore. #Harvey",Non-Rescue
"""RT @Robby525: The people of the #US are resilient. We will survive Hurricanes #Harvey",Non-Rescue
"""RT @SouthwestAir: After #Harvey",Non-Rescue
"""RT @TPRSource: How to help foster kids",Rescue
"""RT @TexasWatch: We offer our #Harvey FAQ page",Non-Rescue
"""RT @EJW_org: To help @LStarLegal rebuild their office &amp; continue providing legal aid to other #Harvey victims",Rescue
"""RT @isaiahmustafa: To support people impacted by #Harvey",Rescue
"""RT @GoodDoctorABC: To support people impacted by #Harvey",Rescue
"""video says they will be moved to other shelters",Rescue
"""""""I wanted to give her a home"""": Paramedic rescues stray #puppy that #survived Hurricane #Harvey https://t.co/7T1cMwyfyI""",Rescue
"""#Repost with repostlyapp #Harvey",Non-Rescue
"""Gail McGovern encourages @RedCross volunteers #Harvey #Maria #Irma The following message is from Gail McGovern",Non-Rescue
"""We're #hiring! Read about our latest #job opening here: Delivery Driver - https://t.co/MhFafa5Kpg #Transportation #Harvey",Non-Rescue
"""RT @sendrelief: Because of your generosity",Rescue
"""BUT GOD!!! #HoosiersHelpingHouston is sending 17 SEMIS to aid in the relief for Houston",Rescue
"""RT @IPPYmag: ICYMI... How to Rescue a Wet",Rescue
"""Credit goes to Kareen &amp;.John in Friendwood",Non-Rescue
"""Sin contar la reconstruccin tras #Harvey e #Irma",Non-Rescue
"""RT @TravelPulse: After donating $2M to #Harvey relief",Rescue
"""Help provide relief for those affected by Hurricane Harvey &amp; Irma. To donate",Rescue
"""RT @RisingTideNA: Hurricane #Harvey stirs up a toxic",Non-Rescue
"""One awesome 4th grader wrote this letter to her principal hoping to help kids impacted by #Harvey &amp; #Irma",Rescue
"""RT SecretaryCarson: With Becky Ames",Non-Rescue
"""Acevedo tearing up talking about how he kept officers working 24/7",Non-Rescue
"""RT @AmDiabetesAssn: Here's a great tip for anyone with diabetes who lost power during #Irma or #Harvey. If you need help",Rescue
"""RT @Americares: RT this #FoodSafety: Before",Rescue
"""Meet the billionaire immigrant who just made one of the largest donations to Hurricane #Harvey relief https://t.co/K5UlElXEOy""",Rescue
"""RT @ConsumerReports: If you or someone you love were impacted by these terrible storms",Rescue
"""RT @jsdart: https://t.co/HE8BIS71Sa Photos from 3 1000year floods",Non-Rescue
"""3.3 million Americans are in harms way from #HurricaneMaria",Rescue
"""RT @AmericanLegion: Way to step up",Non-Rescue
"""RT @FEMARegion6: Home flooded after Hurricane #Harvey ? Dont wait 4 insurance adjuster or home inspector",Non-Rescue
"""RT @PewStates: As natural disasters like #Harvey &amp; #Irma become more frequent",Non-Rescue
"""Rebuilding likely to drive up costs",Non-Rescue
"""Meet the #Dickinson #moms feeding their community's #Harvey rebuild",Non-Rescue
"""RT @adrntx: Thank you @SerranosAustin! Vice President",Rescue
"""RT @houpublicradio: A Pasadena family shares their story of escaping #Harvey damage",Non-Rescue
"""We be guttin'. @unitedsaints1st and the entire area could desperately use volunteers. #Harvey https://t.co/6qkKPmYPnt""",Non-Rescue
"""In the aftermath of #Harvey &amp; #Irma",Non-Rescue
"""RT @BFMTV: VIDEO - Les animaux",Non-Rescue
"""RT @SovereignGrace: See how God is using Sovereign Grace Churches in the wake of #Harvey",Rescue
"""RT @KellyannePolls: .@POTUS &amp; @FLOTUS lead by example: donating money",Rescue
"""@InsidePMI a neighbor of mine received an email from #Marlboro with $100 digit left gift card to help with #Harvey damage. Sure would help!""",Rescue
"""#BexarCounty #OEM's Mark Chadwick has been deployed w/ the #TexasStateGuard helping #Harvey victims get clean drink https://t.co/fE1sMv5uEq""",Rescue
""".@SecretaryPerry on #Harvey: Texas showed """"calmness",Non-Rescue
"""In the wake of disasters like #Irma &amp; #Harvey",Rescue
"""RT @LastManABC: To support people impacted by #Harvey",Rescue
"""RT @jwnature: #Harvey destroyed hundreds of 100-150 old pecans",Non-Rescue
"""#Texas SENIORs can you afford $16",Non-Rescue
"""RT @salarmychicago: In response to #Hurricanes #Harvey and #Irma",Non-Rescue
"""RT @Michaela: Meet @danielalarik",Rescue
"""And one MORE thing - do we not have bigger issues than visits to the WH? Like hurricane devastations",Non-Rescue
"""More #Harvey registry emails came in! TYSM for all the help so far :) If you haven't heard",Rescue
"""After reading about their conduct during #HurricaneSandy #Harvey #Irma",Rescue
"""RT @kikischmitz: @bellwethered Even more relevant w. #Maria: ICYMI",Rescue
"""This from 08/28/2017Hurricane #Harvey Boosts Gasoline Prices 20%",Rescue
"""RT @HoustonPubMedia: Rabbi Amy Weiss lost her home in #Harvey. Shes helping other flood victims with her non-profit",Rescue
"""UPDATE: Red Cross $400 assistance application for #Harvey relief just came back online-&gt; https://t.co/GagJCwX7ng #KHOU11""",Rescue
"""All our brothers and sisters affected by #Harvey and #Irma need our help",Rescue
"""Good grief! After @FLOTUS got slammed for stilettos after #Harvey",Rescue
"""Puerto Ricos well known dam is in imminent failure . Sounds like #Harvey in Houston",Non-Rescue
"""RT @DeloitteFinSvcs: How is technology helping banks and customer connect after #Irma and #Harvey? To learn more",Rescue
"""RT @SkollFoundation: """"We need to remember that this is a long game."""" @JakeWoodTR  on a lean",Rescue
"""One more reminder that #faithbased groups lead the way in #disaster relief with #irma",Rescue
"""RT @WholeWomans: Why we're helping #Harvey victims &amp; how you can help",Rescue
"""I'm so proud of our team at @lpinsurance for donating hundreds of items to @SalvationArmyUS. Texas",Rescue
"""RT @BachelorABC: To support people impacted by #Harvey",Rescue
"""RT @SeniorCorps: Looking to help out after #Harvey",Rescue
"""RT @RobertTGarrett: From Beeville to Lumberton",Non-Rescue
"""RT @AmpYourGood: Donate real food for delivery to Feeding America food banks in TX ",Rescue
"""RT @BCMHouston_News: PTSD signs take time to develop",Non-Rescue
"""RT @IRSnews: Under #IRS special program",Rescue
"""RT @SEUAthletics: Kudos to @SEUWBasketball",Non-Rescue
"""TY! @GraceVanderWaal for auctioning your ukulele to assist @austinpetsalive help Hurricane #Harvey pets. Now $7",Rescue
"""RT @miyashay: They say imitation is the sincerest form of flattery",Non-Rescue
"""RT @RepMarkWalker: Senate plans to add debt limit increase &amp; CR to #Harvey aid. In TX",Rescue
"""RT @NWS: #Harvey in perspective.  So much rain has fallen",Non-Rescue
"""RT @HenryNeighbor: #McDonough transpo co. #BennettInternational helps hurricane #Harvey and #Irma victims",Rescue
"""#OilPrices slip ahead of key #OPEC meeting",Non-Rescue
"""RT @AmberMostyn: A great org doing much needed work for #Harvey relief. Thank you",Rescue
"""RT @KHOU: Reminder: Stop putting your green bins out",Non-Rescue
"""RT @MyBXS: Neighbors helping neighbors. BXServes volunteers in Longview responded with donations of food",Rescue
"""RT @tsaoashley: The Czech Republic donated  $237",Rescue
"""RedCross:As residents return to homes damaged by Hurricanes #Irma and #Harvey",Rescue
"""@CamAndCompany @CBSNews #harvey lesson was",Non-Rescue
"""#Corporate #Donations for #Harvey",Non-Rescue
"""RT @lachainemeteo: L'ouragan #MARIA est le 4me ouragan majeur de la saison cyclonique sur l'Atlantique nord",Non-Rescue
"""#Volunteers needed! #HurricaneHarveyRelief Deployment Extended in Corpus Christi",Rescue
"""Our @99Only has been a godsend in helping my community recover from #harvey. We even got blankets",Rescue
"""Is @Crypto a Pusher of Drugs &amp; Gambler? @POTUS Teaches Love: Plez:USA&gt;UNITE",Non-Rescue
"""Looped In #podcast kicks off a series on #Harvey + Houston's recovery with this beautiful",Non-Rescue
"""Compliments to Ms. J. Hancock of @DriveSewell Mercedes of W. Houston. Outstanding customer service. I need a car",Rescue
"""DISASTER RECOVERY: #Harvey + #Irma: #Pollution",Non-Rescue
"""Regional reactions to #Hurricanes :#Irma :Irma Gerd #Harvey :Damn",Non-Rescue
"""RT @KendraDrake94: @realDonaldTrump Just so you know! #Mexico was there for #Katrina I'm sure they would be willing to help w/ #Harvey but",Rescue
"""@statebaroftexas hotline (800) 504-7030 answers in English",Rescue
"""Don't forget that 50% of the #EverythingThatCounts profits in Sept will be donated to the #ASPCA  #Harvey #Irma. https://t.co/3QZT7HpObM""",Rescue
"""RT @TFTPROJECT: Dont Trust the Red Cross",Non-Rescue
"""RT @RAEstuaries: As we start the long road to recovery from #harvey",Non-Rescue
"""My morning included a wasted trip to Houston because court was closed due to flooding from #Harvey",Non-Rescue
"""RT @commondreams: Groups: #Harvey Recovery Must Serve Vulnerable Victims",Non-Rescue
"""The worst of the worst often brings out the best in people. Nearly 210",Rescue
"""Pre #emmys soiree #party #hurricaneirma #charity #irma #harvey #hurricaneharvey #benefit https://t.co/ZE1TrYjxp2""",Rescue
"""@BrienneKaye @at1sexton @NPR @BillCassidy @realDonaldTrump He didn't control #Harvey",Non-Rescue
"""#HOLLYWOOD - #EMMYS- spent their time trashing #Trump instead of helping #Irma",Rescue
"""Call me to discuss options for #Harvey related loans to help with refi w/ repairs. If we can't help",Rescue
"""RT @BCMHouston_News: Sand left over from #Harvey may look clean",Non-Rescue
"""RT @BravoSolution: After #Irma and #Harvey",Non-Rescue
"""RT @MarsPetcareUS: The devastation left by #Irma is staggering",Rescue
"""RT @HoustonISD: #HISD is so grateful for the support since #Harvey",Non-Rescue
"""Join us in donating to the Hurricane Relief Campaign  We are committed to match the first $100",Rescue
"""RT @KofC: After #Harvey &amp; #Irma",Rescue
"""RT @calvert_fdn: If you are looking for ways to help financially after #Harvey and #Irma",Rescue
"""#Flooding #Harvey Free #Bankruptcy Consultation W/Lawyer in  Conroe",Non-Rescue
"""RT @Chubb: If you see one of these hovering over your home for #Harvey or #Irma",Non-Rescue
"""RT @GoldenGateBBB: Report #scams",Rescue
"""Visit https://t.co/6wcOHIAq4h if you need help",Rescue
"""RT @BluebirdCafeTN: Help provide food",Rescue
"""#Harvey brought out the best in people: """"In that moment",Non-Rescue
"""RT @mnredcross: We've now deployed 102 MN @redcross relief workers to #Harvey and #Irma. Thanks to vols",Rescue
"""#Lee is fcst to gain #hurricane strength in ~60hrs. If it does",Non-Rescue
